timestamp,poor_signal,attention,meditation,blink_strength,raw_wave,delta,delta_normalized,theta,theta_normalized,low_alpha,low_alpha_normalized,high_alpha,high_alpha_normalized,low_beta,low_beta_normalized,high_beta,high_beta_normalized,low_gamma,low_gamma_normalized,mid_gamma,mid_gamma_normalized
2026-05-17T16:20:45,51,0,0,,,119714,0.8464,746959,0.9789,67863,0.8053,176157,0.8743,139703,0.8575,119805,0.8464,66610,0.8039,61383,0.798
2026-05-17T16:20:46,80,0,0,,,2207006,1.0,469305,0.9452,1074271,1.0,190330,0.8799,419960,0.9372,385069,0.9309,375362,0.9291,202493,0.8844
2026-05-17T16:20:47,51,0,0,,,1395433,1.0,1875526,1.0,860097,0.9891,818763,0.9855,1357825,1.0,709535,0.9752,470818,0.9455,316797,0.9168
2026-05-17T16:20:48,26,0,0,,,830657,0.9866,180728,0.8762,101362,0.8343,171976,0.8726,190822,0.8801,65662,0.8029,97707,0.8317,69367,0.8069
2026-05-17T16:20:49,51,0,0,,,162831,0.8686,642632,0.968,108230,0.8391,429369,0.9388,201406,0.884,159180,0.867,220634,0.8906,76674,0.8141
2026-05-17T16:20:50,80,0,0,,,736218,0.9778,597867,0.9628,89960,0.8257,76721,0.8142,172892,0.873,126617,0.8504,91732,0.8271,146059,0.8608
2026-05-17T16:20:51,80,0,0,,,765867,0.9807,166133,0.8701,59404,0.7956,123683,0.8487,63748,0.8007,100733,0.8339,150230,0.8628,108846,0.8395
2026-05-17T16:20:52,51,0,0,,,76954,0.8144,37337,0.762,43991,0.7739,46391,0.7777,33817,0.7549,23254,0.7278,33326,0.7538,38035,0.7634
2026-05-17T16:20:53,51,0,0,,,119989,0.8465,20844,0.7198,17064,0.7054,33084,0.7533,40143,0.7673,17261,0.7062,30972,0.7485,9475,0.6628
2026-05-17T16:20:54,55,0,0,,,449080,0.9421,173098,0.873,432567,0.9393,60429,0.7969,319783,0.9175,145503,0.8605,124796,0.8494,79086,0.8164
2026-05-17T16:20:55,55,0,0,,,400163,0.9337,385261,0.931,79417,0.8167,212653,0.8879,234320,0.895,70262,0.8078,109344,0.8398,82524,0.8194
2026-05-17T16:20:56,51,0,0,,,403728,0.9343,524923,0.9533,601613,0.9632,87469,0.8236,180645,0.8761,126713,0.8505,67980,0.8054,79147,0.8164
2026-05-17T16:20:57,51,0,0,,,390231,0.9319,342947,0.9225,141645,0.8585,48600,0.7811,87157,0.8234,303328,0.9137,57162,0.7929,176612,0.8745
2026-05-17T16:20:58,55,0,0,,,658119,0.9697,294412,0.9115,278989,0.9076,96486,0.8307,259577,0.9024,204017,0.8849,74534,0.8121,148320,0.8619
2026-05-17T16:20:59,55,0,0,,,642572,0.968,589960,0.9618,103241,0.8356,422854,0.9377,185378,0.878,58707,0.7948,32045,0.751,46368,0.7777
2026-05-17T16:21:00,51,0,0,,,387610,0.9314,474026,0.946,216579,0.8893,66279,0.8036,224652,0.8919,147601,0.8615,116241,0.8442,110753,0.8407
2026-05-17T16:21:01,26,0,0,,,583859,0.9611,609343,0.9641,23407,0.7282,34911,0.7572,107531,0.8386,171726,0.8725,57480,0.7933,67658,0.8051
2026-05-17T16:21:02,51,0,0,,,659194,0.9698,361288,0.9263,178742,0.8754,61127,0.7977,254275,0.9009,89488,0.8253,48894,0.7815,69400,0.8069
2026-05-17T16:21:03,80,0,0,,,576751,0.9602,183147,0.8771,36130,0.7596,522130,0.953,198792,0.8831,88764,0.8247,126004,0.8501,59148,0.7953
2026-05-17T16:21:04,51,0,0,,,678713,0.9719,136077,0.8556,360146,0.9261,132217,0.8535,171249,0.8723,148117,0.8618,112898,0.8421,94009,0.8289
2026-05-17T16:21:05,51,0,0,,,642456,0.968,973358,0.998,516502,0.9522,154420,0.8648,87507,0.8237,176845,0.8746,78088,0.8154,108458,0.8392
2026-05-17T16:21:06,51,0,0,,,39803,0.7667,139914,0.8576,91641,0.827,19249,0.7141,25389,0.7341,36231,0.7598,10791,0.6722,66819,0.8042
2026-05-17T16:21:07,80,0,0,,,1160519,1.0,2873606,1.0,1344167,1.0,885629,0.9912,302607,0.9135,725896,0.9768,438312,0.9403,284931,0.9091
2026-05-17T16:21:08,26,0,0,,,798029,0.9837,275087,0.9066,398844,0.9335,326116,0.9189,307122,0.9146,173320,0.8731,59715,0.796,57364,0.7931
2026-05-17T16:21:09,51,0,0,,,211762,0.8876,134214,0.8546,5259,0.6202,10869,0.6727,46364,0.7777,23356,0.7281,8719,0.6568,12361,0.682
2026-05-17T16:21:10,51,0,0,,,764415,0.9806,111891,0.8415,163245,0.8688,224357,0.8918,252573,0.9004,61771,0.7985,114903,0.8434,119471,0.8462
2026-05-17T16:21:11,55,0,0,,,1122922,1.0,425068,0.9381,109513,0.8399,94789,0.8295,35873,0.7591,180380,0.876,122117,0.8478,108269,0.8391
2026-05-17T16:21:12,51,0,0,,,1412535,1.0,312623,0.9158,145031,0.8602,138167,0.8567,201020,0.8839,132387,0.8536,45209,0.7759,89213,0.8251
2026-05-17T16:21:14,51,0,0,,,148376,0.8619,126211,0.8502,32835,0.7527,37816,0.7629,61347,0.798,27243,0.7392,24069,0.7302,13279,0.6872
2026-05-17T16:21:14,51,0,0,,,227664,0.8929,576755,0.9602,46556,0.778,158275,0.8666,213157,0.8881,97054,0.8312,134368,0.8547,103044,0.8355
2026-05-17T16:21:15,80,0,0,,,554403,0.9573,1237108,1.0,339696,0.9218,746102,0.9788,706052,0.9748,906215,0.9929,548992,0.9566,259585,0.9024
2026-05-17T16:21:16,51,0,0,,,554663,0.9573,880419,0.9908,169101,0.8714,352612,0.9245,108113,0.839,114114,0.8429,116750,0.8445,122575,0.8481
2026-05-17T16:21:17,51,0,0,,,575011,0.9599,1021316,1.0,154239,0.8647,100170,0.8335,358137,0.9257,86059,0.8225,111531,0.8412,88828,0.8248
2026-05-17T16:21:18,80,0,0,,,520410,0.9527,168048,0.8709,601933,0.9633,70665,0.8082,526883,0.9536,170236,0.8718,80074,0.8172,35493,0.7584
2026-05-17T16:21:19,80,0,0,,,183375,0.8772,406059,0.9348,233880,0.8948,130241,0.8525,102707,0.8353,103759,0.836,171928,0.8726,100571,0.8337
2026-05-17T16:21:20,51,0,0,,,233431,0.8947,324100,0.9184,420186,0.9372,148868,0.8621,261209,0.9028,143884,0.8597,53326,0.7878,101620,0.8345
2026-05-17T16:21:21,51,0,0,,,1253723,1.0,3529633,1.0,268732,0.9049,761302,0.9803,1043051,1.0,478688,0.9467,601643,0.9632,730804,0.9773
2026-05-17T16:21:23,80,0,0,,,1252890,1.0,553473,0.9572,230980,0.8939,61516,0.7982,64496,0.8016,44273,0.7744,71557,0.8091,122475,0.848
2026-05-17T16:21:23,51,0,0,,,1347792,1.0,1661806,1.0,1248013,1.0,447275,0.9418,1218138,1.0,471861,0.9456,364626,0.927,528738,0.9539
2026-05-17T16:21:24,51,0,0,,,825544,0.9861,438371,0.9403,71591,0.8091,313939,0.9161,586377,0.9614,126986,0.8506,136919,0.8561,93313,0.8283
2026-05-17T16:21:25,80,0,0,,,551836,0.957,497727,0.9495,207828,0.8863,427519,0.9385,359867,0.926,154648,0.8649,87952,0.824,31705,0.7502
2026-05-17T16:21:26,80,0,0,,,232869,0.8945,506406,0.9507,184443,0.8776,96737,0.8309,180732,0.8762,152560,0.8639,79690,0.8169,161808,0.8682
2026-05-17T16:21:27,51,0,0,,,353872,0.9248,1062089,1.0,256641,0.9016,134245,0.8547,206665,0.8859,86083,0.8225,117847,0.8452,82987,0.8198
2026-05-17T16:21:28,51,0,0,,,1633071,1.0,567539,0.959,264987,0.9039,172941,0.873,130733,0.8527,90329,0.826,77685,0.8151,154072,0.8646
2026-05-17T16:21:29,80,0,0,,,213169,0.8881,731193,0.9773,15867,0.7001,72889,0.8104,122359,0.8479,152431,0.8638,102010,0.8348,85024,0.8216
2026-05-17T16:21:30,51,0,0,,,803325,0.9841,2460046,1.0,838808,0.9873,1381894,1.0,618012,0.9652,430563,0.939,648042,0.9686,265150,0.9039
2026-05-17T16:21:31,51,0,0,,,485790,0.9477,391683,0.9322,67675,0.8051,92104,0.8274,91323,0.8268,266225,0.9042,181939,0.8767,55068,0.7902
2026-05-17T16:21:32,80,0,0,,,925384,0.9944,965155,0.9974,207122,0.886,100045,0.8334,78665,0.816,142119,0.8588,146871,0.8612,201348,0.884
2026-05-17T16:21:33,51,0,0,,,527346,0.9537,53993,0.7887,15654,0.6991,28233,0.7418,20498,0.7186,45961,0.7771,32729,0.7525,17418,0.7068
2026-05-17T16:21:34,51,0,0,,,1079749,1.0,473063,0.9458,104765,0.8367,102717,0.8353,238422,0.8962,89501,0.8253,75611,0.8131,178293,0.8752
2026-05-17T16:21:35,80,0,0,,,738141,0.978,230354,0.8937,280121,0.9079,140162,0.8578,184276,0.8776,135389,0.8553,99546,0.833,111121,0.841
2026-05-17T16:21:36,51,0,0,,,1329051,1.0,124326,0.8491,9431,0.6624,123096,0.8484,309991,0.9152,138833,0.8571,218561,0.8899,81311,0.8184
2026-05-17T16:21:37,51,0,0,,,394261,0.9326,445139,0.9414,156911,0.8659,479872,0.9469,139598,0.8575,168766,0.8712,91845,0.8272,145821,0.8606
2026-05-17T16:21:38,80,0,0,,,816660,0.9853,679955,0.9721,26406,0.737,203514,0.8848,156827,0.8659,89622,0.8254,80770,0.8179,91786,0.8271
2026-05-17T16:21:39,51,0,0,,,271222,0.9056,498835,0.9497,211187,0.8874,167438,0.8706,72055,0.8096,92047,0.8273,159479,0.8671,154127,0.8646
2026-05-17T16:21:40,80,0,0,,,518311,0.9524,778494,0.9819,490074,0.9484,205512,0.8855,286463,0.9095,98199,0.832,46132,0.7773,31279,0.7492
2026-05-17T16:21:41,80,0,0,,,1208382,1.0,348711,0.9237,13141,0.6864,523883,0.9532,444523,0.9413,243753,0.8978,92950,0.828,103281,0.8357
2026-05-17T16:21:42,51,0,0,,,534676,0.9547,224916,0.892,122910,0.8483,655422,0.9694,123137,0.8484,257806,0.9019,83778,0.8205,89808,0.8256
2026-05-17T16:21:43,80,0,0,,,164635,0.8694,62769,0.7996,16236,0.7018,25388,0.7341,49667,0.7827,24735,0.7322,21479,0.722,19527,0.7151
2026-05-17T16:21:44,80,0,0,,,1590827,1.0,738853,0.9781,100947,0.834,225590,0.8922,121015,0.8471,143965,0.8597,73514,0.8111,53514,0.7881
2026-05-17T16:21:46,51,0,0,,,459068,0.9436,927564,0.9946,127962,0.8512,283848,0.9088,90123,0.8258,161707,0.8681,56269,0.7917,130276,0.8525
2026-05-17T16:21:46,80,0,0,,,657286,0.9696,863433,0.9894,68790,0.8063,35079,0.7575,98012,0.8319,261123,0.9028,143774,0.8596,122283,0.8479
2026-05-17T16:21:47,26,0,0,,,174868,0.8738,499182,0.9497,157942,0.8664,499164,0.9497,247593,0.899,229806,0.8936,108045,0.8389,58124,0.7941
2026-05-17T16:21:48,51,0,0,,,613399,0.9646,270973,0.9055,99147,0.8327,82602,0.8195,193556,0.8811,109356,0.8398,49831,0.7829,260249,0.9026
2026-05-17T16:21:49,80,0,0,,,593625,0.9623,276043,0.9068,273232,0.9061,283518,0.9088,123412,0.8486,107799,0.8388,131622,0.8532,77086,0.8145
2026-05-17T16:21:50,51,0,0,,,606648,0.9638,434307,0.9396,378020,0.9296,136648,0.8559,224149,0.8918,176523,0.8745,85455,0.822,116530,0.8444
2026-05-17T16:21:51,51,0,0,,,681466,0.9722,435848,0.9399,88970,0.8249,257112,0.9017,513212,0.9517,101155,0.8342,82508,0.8194,65472,0.8027
2026-05-17T16:21:52,80,0,0,,,2782718,1.0,636515,0.9673,824435,0.986,1094424,1.0,608405,0.964,599980,0.963,316534,0.9167,698296,0.974
2026-05-17T16:21:53,51,0,0,,,1109795,1.0,589881,0.9618,19811,0.7162,90364,0.826,44212,0.7743,75420,0.8129,60882,0.7974,92417,0.8276
2026-05-17T16:21:54,51,0,0,,,671893,0.9712,285082,0.9092,259585,0.9024,253462,0.9007,243595,0.8978,183446,0.8773,44839,0.7753,80760,0.8179
2026-05-17T16:21:55,80,0,0,,,460088,0.9438,485984,0.9478,128069,0.8512,310238,0.9153,153158,0.8642,61209,0.7978,163010,0.8687,102716,0.8353
2026-05-17T16:21:56,51,0,0,,,29961,0.7461,152723,0.864,41761,0.7701,39160,0.7655,22120,0.7241,27967,0.7411,20706,0.7194,25093,0.7333
2026-05-17T16:21:57,26,0,0,,,1129058,1.0,400924,0.9338,126696,0.8505,100862,0.834,40443,0.7678,76348,0.8138,41111,0.769,100063,0.8334
2026-05-17T16:21:58,55,0,0,,,2440935,1.0,1519423,1.0,965090,0.9974,376334,0.9293,483151,0.9473,537384,0.955,339832,0.9219,412345,0.9359
2026-05-17T16:21:59,51,0,0,,,72407,0.81,82635,0.8195,102242,0.8349,20781,0.7196,27027,0.7386,25893,0.7355,26433,0.737,33840,0.7549
2026-05-17T16:22:00,51,0,0,,,1007052,1.0,621264,0.9655,78258,0.8156,371282,0.9283,335720,0.921,108659,0.8393,167567,0.8707,124053,0.8489
2026-05-17T16:22:01,80,0,0,,,1289355,1.0,283209,0.9087,117452,0.845,128645,0.8516,87184,0.8234,136238,0.8557,85674,0.8221,216995,0.8894
2026-05-17T16:22:02,51,0,0,,,507601,0.9509,468674,0.9451,34542,0.7564,147479,0.8615,254963,0.9011,142638,0.859,88693,0.8246,109711,0.84
2026-05-17T16:22:03,51,0,0,,,41491,0.7697,174164,0.8735,8136,0.6517,53491,0.788,17233,0.7061,45955,0.7771,15677,0.6992,30636,0.7477
2026-05-17T16:22:04,80,0,0,,,1225630,1.0,151279,0.8633,47557,0.7795,96962,0.8311,102841,0.8354,85528,0.822,177906,0.875,85272,0.8218
2026-05-17T16:22:05,51,0,0,,,1928279,1.0,214350,0.8885,86731,0.823,132664,0.8538,131624,0.8532,208958,0.8867,98555,0.8323,68153,0.8056
2026-05-17T16:22:06,51,0,0,,,353209,0.9247,645503,0.9683,332382,0.9203,173853,0.8734,159419,0.8671,162327,0.8684,70931,0.8085,67399,0.8048
2026-05-17T16:22:07,80,0,0,,,268136,0.9047,399075,0.9335,181784,0.8766,204559,0.8851,116181,0.8442,145879,0.8607,135905,0.8555,73138,0.8107
2026-05-17T16:22:08,51,0,0,,,56312,0.7918,87165,0.8234,29304,0.7445,16417,0.7026,44768,0.7752,33162,0.7534,19444,0.7148,29863,0.7459
2026-05-17T16:22:09,51,0,0,,,1085522,1.0,465292,0.9446,42234,0.7709,87555,0.8237,128841,0.8517,190654,0.88,178717,0.8754,100196,0.8335
2026-05-17T16:22:10,80,0,0,,,542644,0.9558,376234,0.9292,223016,0.8914,130525,0.8526,200424,0.8837,145826,0.8606,95568,0.8301,81801,0.8188
2026-05-17T16:22:11,51,0,0,,,569896,0.9593,549831,0.9567,104320,0.8364,168967,0.8713,452127,0.9425,119993,0.8465,138879,0.8571,71603,0.8092
2026-05-17T16:22:13,51,0,0,,,42657,0.7717,67280,0.8046,3139,0.5828,71131,0.8087,28892,0.7435,36168,0.7597,17207,0.706,39246,0.7656
2026-05-17T16:22:15,80,0,0,,,991177,0.9994,451133,0.9424,257776,0.9019,80064,0.8172,90483,0.8261,186246,0.8783,39520,0.7661,91346,0.8268
2026-05-17T16:22:16,80,0,0,,,635444,0.9672,416821,0.9367,251652,0.9001,107637,0.8387,40342,0.7676,144702,0.8601,118460,0.8456,81706,0.8187
2026-05-17T16:22:18,51,0,0,,,724161,0.9766,316517,0.9167,137255,0.8563,314589,0.9163,110818,0.8408,63372,0.8003,85335,0.8219,62571,0.7994
2026-05-17T16:22:19,51,0,0,,,1566008,1.0,259808,0.9024,160585,0.8676,141417,0.8584,124928,0.8494,190872,0.8801,130679,0.8527,243268,0.8977
2026-05-17T16:22:20,80,0,0,,,499672,0.9498,381384,0.9302,67078,0.8044,120379,0.8468,197636,0.8826,133579,0.8543,90327,0.826,34623,0.7566
2026-05-17T16:22:21,51,0,0,,,850318,0.9883,347835,0.9236,68161,0.8056,153021,0.8641,41387,0.7695,70294,0.8078,128095,0.8513,56230,0.7917
2026-05-17T16:22:22,51,0,0,,,824805,0.9861,279319,0.9077,555573,0.9575,142461,0.8589,164435,0.8693,158382,0.8666,182113,0.8767,73991,0.8115
2026-05-17T16:22:23,80,0,0,,,1294533,1.0,448036,0.9419,161944,0.8682,147276,0.8614,113261,0.8423,76766,0.8142,61146,0.7977,94607,0.8293
2026-05-17T16:22:24,51,0,0,,,916516,0.9937,524961,0.9534,512306,0.9516,11489,0.6767,228423,0.8931,121469,0.8474,40840,0.7685,183504,0.8773
2026-05-17T16:22:25,51,0,0,,,672209,0.9713,1487193,1.0,996199,0.9997,678136,0.9719,509047,0.9511,710845,0.9753,441897,0.9409,354257,0.9249
2026-05-17T16:22:26,51,0,0,,,412559,0.9359,970797,0.9979,299327,0.9127,104425,0.8365,46897,0.7785,170256,0.8719,196746,0.8823,271485,0.9056
2026-05-17T16:22:26,55,0,0,,,758688,0.98,336665,0.9212,49055,0.7818,222973,0.8914,128092,0.8513,235396,0.8953,62887,0.7998,73788,0.8113
2026-05-17T16:22:26,51,0,0,,,658822,0.9698,742068,0.9784,321979,0.918,83529,0.8203,194768,0.8816,110360,0.8405,107621,0.8387,108707,0.8394
2026-05-17T16:22:27,51,0,0,,,531704,0.9543,447878,0.9419,225425,0.8922,136413,0.8558,212799,0.888,135696,0.8554,76479,0.8139,58436,0.7944
2026-05-17T16:22:28,55,0,0,,,1128051,1.0,479290,0.9468,7028,0.6411,114822,0.8433,56426,0.7919,131953,0.8534,36914,0.7612,76638,0.8141
2026-05-17T16:22:28,51,0,0,,,303724,0.9137,706758,0.9749,80971,0.8181,139826,0.8576,88969,0.8249,82486,0.8194,117441,0.845,64035,0.8011
2026-05-17T16:22:29,26,0,0,,,280997,0.9081,851213,0.9883,58475,0.7945,237240,0.8959,144420,0.8599,97589,0.8316,92609,0.8278,410704,0.9356
2026-05-17T16:22:30,51,0,0,,,754554,0.9796,312310,0.9158,333153,0.9204,106107,0.8376,114875,0.8434,118611,0.8457,107673,0.8387,159024,0.8669
2026-05-17T16:22:31,80,0,0,,,288539,0.91,235651,0.8954,202905,0.8845,146940,0.8612,64361,0.8014,83547,0.8203,54703,0.7897,135002,0.8551
2026-05-17T16:22:32,51,0,0,,,781085,0.9821,347190,0.9234,170828,0.8721,235044,0.8952,113401,0.8424,122697,0.8481,103552,0.8359,65687,0.8029
2026-05-17T16:22:33,51,0,0,,,911931,0.9933,429246,0.9388,201125,0.8839,335129,0.9209,228720,0.8932,114298,0.843,120947,0.8471,167486,0.8707
2026-05-17T16:22:34,55,0,0,,,753050,0.9795,580463,0.9606,48689,0.7812,291199,0.9107,77390,0.8148,237601,0.896,93729,0.8286,54644,0.7896
2026-05-17T16:22:35,51,0,0,,,61761,0.7985,92439,0.8276,62223,0.799,17156,0.7057,55306,0.7905,34752,0.7568,24711,0.7322,9720,0.6646
2026-05-17T16:22:36,51,0,0,,,192007,0.8806,329739,0.9197,369050,0.9278,201140,0.8839,194464,0.8815,109344,0.8398,72225,0.8098,101117,0.8341
2026-05-17T16:22:37,80,0,0,,,522398,0.953,870841,0.99,124167,0.849,242237,0.8974,98838,0.8325,111317,0.8411,74187,0.8117,142914,0.8592
2026-05-17T16:22:38,80,0,0,,,354197,0.9249,330486,0.9199,143453,0.8595,66892,0.8042,139053,0.8572,128653,0.8516,117686,0.8451,138705,0.857
2026-05-17T16:22:39,51,0,0,,,1009283,1.0,70889,0.8084,189820,0.8797,186076,0.8783,389610,0.9318,129167,0.8519,129330,0.852,59673,0.796
2026-05-17T16:22:40,51,0,0,,,308039,0.9148,807471,0.9845,116702,0.8445,175433,0.874,41916,0.7704,204357,0.8851,264744,0.9038,45120,0.7757
2026-05-17T16:22:41,55,0,0,,,473064,0.9458,545064,0.9561,307511,0.9146,94118,0.8289,98979,0.8326,228042,0.893,57986,0.7939,87318,0.8235
2026-05-17T16:22:42,26,0,0,,,1088053,1.0,646343,0.9684,243302,0.8977,76490,0.8139,134919,0.855,91980,0.8273,63151,0.8001,129324,0.8519
2026-05-17T16:22:43,51,0,0,,,314768,0.9163,410818,0.9356,132406,0.8537,206175,0.8857,221686,0.891,181901,0.8766,163877,0.8691,200665,0.8837
2026-05-17T16:22:44,55,0,0,,,1647720,1.0,625251,0.966,922693,0.9942,586123,0.9613,1156888,1.0,429430,0.9388,483028,0.9473,421008,0.9374
2026-05-17T16:22:45,51,0,0,,,493745,0.9489,586775,0.9614,33957,0.7552,645447,0.9683,154260,0.8647,189063,0.8794,57317,0.793,70148,0.8077
2026-05-17T16:22:46,51,0,0,,,645285,0.9683,356825,0.9254,236490,0.8956,181632,0.8765,113802,0.8427,149816,0.8626,147019,0.8612,116627,0.8445
2026-05-17T16:22:47,80,0,0,,,490412,0.9484,441834,0.9409,177619,0.8749,189749,0.8797,221157,0.8908,121887,0.8477,133727,0.8544,74523,0.812
2026-05-17T16:22:48,55,0,0,,,176158,0.8743,531145,0.9542,78981,0.8163,20087,0.7172,87689,0.8238,92099,0.8274,48663,0.7812,77540,0.8149
2026-05-17T16:22:49,51,0,0,,,890274,0.9916,109353,0.8398,1068214,1.0,249791,0.8996,172193,0.8727,93393,0.8284,74382,0.8119,63483,0.8004
2026-05-17T16:22:50,51,0,0,,,715242,0.9757,378569,0.9297,128798,0.8517,41715,0.7701,120136,0.8466,92505,0.8277,70925,0.8085,122665,0.8481
2026-05-17T16:22:51,80,0,0,,,487986,0.9481,353699,0.9248,168418,0.8711,487143,0.9479,67536,0.8049,212159,0.8878,44950,0.7755,117296,0.8449
2026-05-17T16:22:52,51,0,0,,,1347130,1.0,889029,0.9915,308202,0.9148,74990,0.8125,194847,0.8816,116592,0.8444,73112,0.8107,89326,0.8252
2026-05-17T16:22:53,51,0,0,,,255453,0.9012,184490,0.8777,451231,0.9424,133918,0.8545,288049,0.9099,88156,0.8242,74783,0.8123,142942,0.8592
2026-05-17T16:22:54,80,0,0,,,1021777,1.0,235752,0.8954,201419,0.884,252333,0.9003,141996,0.8587,89446,0.8253,121062,0.8472,78595,0.8159
2026-05-17T16:22:55,51,0,0,,,595117,0.9624,55752,0.791,24521,0.7316,15348,0.6977,25172,0.7335,40541,0.768,12429,0.6824,29877,0.7459
2026-05-17T16:22:56,51,0,0,,,420424,0.9373,441030,0.9407,205945,0.8856,199121,0.8832,174852,0.8738,298818,0.9126,115304,0.8436,87941,0.824
2026-05-17T16:22:57,80,0,0,,,754049,0.9796,216926,0.8894,125470,0.8498,51262,0.785,256694,0.9016,79210,0.8165,189668,0.8797,96195,0.8305
2026-05-17T16:22:58,26,0,0,,,556937,0.9576,110102,0.8403,18787,0.7123,45552,0.7764,14718,0.6946,61485,0.7981,27176,0.739,16266,0.7019
2026-05-17T16:22:59,51,0,0,,,115086,0.8435,21859,0.7233,33180,0.7535,46370,0.7777,64960,0.8021,63110,0.8,27618,0.7402,88322,0.8243
2026-05-17T16:23:00,80,0,0,,,1090885,1.0,517014,0.9523,61199,0.7978,201793,0.8842,90925,0.8264,168148,0.8709,127854,0.8511,109452,0.8399
2026-05-17T16:23:01,51,0,0,,,233821,0.8948,153411,0.8643,497071,0.9494,49363,0.7822,138847,0.8571,136126,0.8557,117268,0.8449,99068,0.8327
2026-05-17T16:23:02,51,0,0,,,352879,0.9246,498330,0.9496,29932,0.746,162242,0.8684,153448,0.8643,209112,0.8867,97954,0.8318,101427,0.8344
2026-05-17T16:23:03,80,0,0,,,962408,0.9972,176021,0.8743,775672,0.9816,69734,0.8072,189605,0.8796,142692,0.8591,150396,0.8629,143868,0.8597
2026-05-17T16:23:04,55,0,0,,,1981811,1.0,325204,0.9187,201935,0.8842,106062,0.8376,121695,0.8475,111630,0.8413,65092,0.8023,86643,0.823
2026-05-17T16:23:05,51,0,0,,,500599,0.9499,208066,0.8864,124305,0.8491,284268,0.909,112853,0.8421,189652,0.8797,112499,0.8419,218037,0.8898
2026-05-17T16:23:06,51,0,0,,,671718,0.9712,1368318,1.0,35350,0.7581,39461,0.766,140559,0.858,67758,0.8052,134981,0.855,185929,0.8782
2026-05-17T16:23:07,80,0,0,,,611606,0.9644,440843,0.9407,40178,0.7673,210047,0.8871,469769,0.9453,111885,0.8415,79967,0.8172,74514,0.812
2026-05-17T16:23:08,51,0,0,,,122574,0.8481,163680,0.869,69290,0.8068,38798,0.7648,40597,0.7681,21601,0.7224,64057,0.8011,20932,0.7201
2026-05-17T16:23:09,51,0,0,,,151107,0.8632,303109,0.9136,130041,0.8523,257134,0.9017,146644,0.861,273461,0.9061,76415,0.8139,113244,0.8423
2026-05-17T16:23:11,55,0,0,,,558124,0.9578,569703,0.9593,65513,0.8027,173671,0.8733,141776,0.8586,83002,0.8198,154625,0.8649,98474,0.8322
2026-05-17T16:23:12,26,0,0,,,110031,0.8403,367933,0.9276,229237,0.8934,71390,0.8089,396491,0.933,93957,0.8288,102172,0.8349,106450,0.8379
2026-05-17T16:23:13,26,0,0,,,440569,0.9407,487606,0.948,77502,0.8149,293297,0.9112,108393,0.8392,101574,0.8345,129989,0.8523,40288,0.7675
2026-05-17T16:23:14,80,0,0,,,808647,0.9846,683020,0.9724,209142,0.8867,47319,0.7792,97160,0.8312,198031,0.8828,81217,0.8183,131776,0.8533
2026-05-17T16:23:15,80,0,0,,,543091,0.9558,498210,0.9496,141321,0.8584,120123,0.8466,313788,0.9161,151870,0.8636,107226,0.8384,85199,0.8217
2026-05-17T16:23:15,51,0,0,,,736364,0.9778,346208,0.9232,358247,0.9257,166359,0.8702,128184,0.8513,100525,0.8337,126839,0.8505,112931,0.8421
2026-05-17T16:23:17,51,0,0,,,970450,0.9978,951350,0.9964,1862048,1.0,432375,0.9393,920104,0.994,820641,0.9857,867772,0.9897,304898,0.914
2026-05-17T16:23:17,55,0,0,,,76093,0.8136,413219,0.936,43212,0.7726,751165,0.9793,85581,0.8221,164377,0.8693,75854,0.8133,30723,0.7479
2026-05-17T16:23:18,51,0,0,,,345920,0.9232,816539,0.9853,36002,0.7594,194531,0.8815,73203,0.8108,224953,0.892,117511,0.845,201138,0.8839
2026-05-17T16:23:19,51,0,0,,,306921,0.9145,777696,0.9818,148668,0.862,219375,0.8902,254732,0.901,137072,0.8562,218688,0.89,62390,0.7992
2026-05-17T16:23:20,51,0,0,,,714512,0.9757,618555,0.9652,172885,0.873,176407,0.8744,132847,0.8539,54653,0.7896,72464,0.81,124391,0.8491
2026-05-17T16:23:21,80,0,0,,,1416952,1.0,590797,0.9619,121474,0.8474,29209,0.7443,175295,0.874,58879,0.795,83717,0.8205,93223,0.8283
2026-05-17T16:23:22,51,0,0,,,840924,0.9875,586830,0.9614,257808,0.9019,234371,0.895,133187,0.8541,81827,0.8188,117997,0.8453,95288,0.8298
2026-05-17T16:23:23,26,0,0,,,1469753,1.0,482101,0.9472,151378,0.8633,109526,0.8399,122746,0.8482,163837,0.8691,117225,0.8448,123032,0.8483
2026-05-17T16:23:24,80,0,0,,,820475,0.9857,96255,0.8306,316886,0.9168,66872,0.8042,150885,0.8631,156236,0.8656,89160,0.825,76771,0.8142
2026-05-17T16:23:25,80,0,0,,,727187,0.9769,89651,0.8254,400153,0.9337,178633,0.8753,117540,0.845,84965,0.8215,53563,0.7881,70484,0.808
2026-05-17T16:23:26,26,0,0,,,1051202,1.0,444461,0.9413,86923,0.8232,218089,0.8898,94603,0.8293,201114,0.8839,237866,0.8961,99594,0.833
2026-05-17T16:23:27,51,0,0,,,2671044,1.0,1482431,1.0,387658,0.9314,481540,0.9471,482778,0.9473,452978,0.9427,442003,0.9409,298298,0.9124
2026-05-17T16:23:28,80,0,0,,,1425603,1.0,919597,0.9939,105132,0.837,72498,0.8101,164051,0.8692,76374,0.8138,32763,0.7526,105782,0.8374
